,bookID,title,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,publisher,language_name,author,genre
10700,43620,The Gunslinger,4.1,304,17,2,1994-12-23,Harlequin Historical,English,Mary McBride,Westerns
10701,43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,4.25,131,4,1,1995-03-01,Barricade Books,English,Ed Gorman,blank
10702,43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,3.97,111,2592,123,1999-10-20,William Morrow & Company,English,Kenneth H. Blanchard,Leadership
10703,43636,Atlantic Shift,3.31,406,138,12,2005-03-14,Headline Review,English,Emily Barr,Fiction
10704,43641,Water for Elephants,4.09,335,1260027,52759,2007-05-01,Algonquin Books,English,Sara Gruen,Fiction
10705,43650,Something Borrowed,4.14,282,38,1,1995-02-01,Diamond/Charter,English,Rebecca Hagan Lee,Romance
10706,43656,Double-Cross (Athena Force #4),3.72,304,38,3,2004-09-24,Silhouette Bombshell,English,Meredith Fletcher,blank
10707,43661,McNally's Alibi (Archy McNally Novels),3.9,304,221,4,2003-08-05,Berkley,English,Vincent Lardo,Mystery
10708,43666,McNally's Puzzle (Archy McNally  #6),3.85,343,1569,63,1997-02-01,Berkley,English,Lawrence Sanders,Mystery
10709,43669,McNally's Caper (Archy McNally  #4),3.9,352,1604,49,1995-01-01,Berkley,English,Lawrence Sanders,Mystery
10710,43673,The First Deadly Sin (Deadly Sins  #2),4.04,628,5817,145,1987-04-15,Berkley,English,Lawrence Sanders,Mystery
10711,43675,First Deadly Sin,4.04,17,2,0,1989-07-01,Random House Audio,English,Lawrence Sanders,Mystery
10712,43678,The Anderson Tapes (Deadly Sins #1),3.68,336,1275,25,1987-03-15,Berkley,English,Lawrence Sanders,Mystery
10713,43681,A Garden Of Vipers (Carson Ryder  #3),3.96,400,562,37,2007-02-06,Onyx,English,Jack Kerley,Thriller
10714,43682,The Death Collectors (Carson Ryder  #2),3.94,400,1088,78,2006-05-02,Signet,English,Jack Kerley,Crime
10715,43691,The Master,3.83,339,7299,771,2005-05-03,Scribner,English,Colm TÃ³ibÃ­n,Fiction
10716,43700,The South,3.6,240,807,92,1992-10-01,Penguin Books,English,Colm TÃ³ibÃ­n,Fiction
10717,43702,The Blackwater Lightship,3.87,288,4421,367,2005-06-05,Scribner,English,Colm TÃ³ibÃ­n,Fiction
10718,43704,The Sign of the Cross: Travels in Catholic Europe,3.8,243,23,7,2001-05-04,Picador USA,English,Colm TÃ³ibÃ­n,Travel
10719,43706,Through the Arc of the Rain Forest,3.9,212,127,18,1990-07-01,Coffee House Press,English,Karen Tei Yamashita,Fiction
10720,43708,Tropic of Orange,3.55,268,1749,118,1997-09-01,Coffee House Press,English,Karen Tei Yamashita,Fiction
10721,43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),4.45,657,3654,133,1996-07-25,MIT Press,English,Harold Abelson,Programming
10722,43717,Crooked Little Vein,3.82,288,7811,991,2007-07-24,William Morrow,English,Warren Ellis,Fiction
10723,43722,Fell,4.16,128,6740,283,2007-06-05,Image Comics,English,Warren Ellis,Comics
10724,43723,Hellblazer: Setting Sun,4.2,96,2583,35,2004-10-01,Vertigo,English,Warren Ellis,Comics
10725,43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,4.16,144,4119,184,2006-09-13,Marvel Comics Group,English,Warren Ellis,Comics
10726,43738,Desolation Jones: Made in England,3.93,144,1767,76,2006-10-04,Wildstorm,English,Warren Ellis,Comics
10727,43739,Iron Man: Extremis,4.09,160,10792,290,2007-02-14,Marvel,English,Warren Ellis,Comics
10728,43747,The Authority  Vol. 2: Under New Management,4.15,200,4146,71,2000-11-01,Wildstorm,English,Warren Ellis,Comics
10729,43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),4.38,166,2144,19,2004-02-17,ADV Manga,English,Kiyohiko Azuma,Manga
10730,43758,The Queen of the Damned (The Vampire Chronicles  #3),3.89,448,121794,1667,1997-11-29,Ballantine Books,English,Anne Rice,Horror
10731,43759,La regina dei dannati,3.89,507,333,18,1997-02-01,TEA,Italian,Anne Rice,Horror
10732,43763,Interview with the Vampire (The Vampire Chronicles  #1),3.99,342,433413,7368,2004-08-31,Ballantine Books,English,Anne Rice,Horror
10733,43779,CÃ¡ntico de sangre (CrÃ³nicas VampÃ­ricas  #10),3.72,416,143,9,2006-07-01,Ediciones B,Spanish,Anne Rice,Vampires
10734,43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),4.27,9,10350,120,1992-11-17,Random House Audio,English,Anne Rice,Horror
10735,43781,Merrick (The Vampire Chronicles #7),3.73,370,35529,478,2001-10-02,Ballantine Books,English,Anne Rice,Horror
10736,43792,La reina de los condenados (CrÃ³nicas VampÃ­ricas  #3),3.89,725,287,19,2007-01-01,Byblos,Spanish,Anne Rice,Horror
10737,43796,The Vampire Companion,3.94,608,4829,25,1995-08-01,Ballantine Books,English,Katherine Ramsland,Vampires
10738,43798,The Feast of All Saints,3.85,570,16178,337,1992-01-28,Ballantine Books,English,Anne Rice,Fiction
10739,43799,Exit to Eden,3.58,336,12646,323,1998-04-24,Severn House Publishers,English,Anne Rampling,Erotica
10740,43808,Anne Rice's The Vampire Lestat: A Graphic Novel,4.2,404,70039,138,1991-11-30,Ballantine Books,English,Faye Perozich,Horror
10741,43812,Entrevista con el vampiro (CrÃ³nicas vampÃ­ricas  #1),3.99,463,1307,93,2005-06-01,Ediciones B,Spanish,Anne Rice,Horror
10742,43814,The Vampire Lestat (The Vampire Chronicles  #2),4.07,481,156354,2720,2004-08-31,Ballantine Books,English,Anne Rice,Horror
10743,43817,El MesÃ­as: El niÃ±o judÃ­o,3.58,352,61,8,2007-05-28,Ediciones B,Spanish,Anne Rice,Fiction
10744,43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),4.23,10,35,3,2000-11-07,Random House Audio Publishing Group,English,Anne Rice,Fiction
10745,43821,Merrick (CrÃ³nicas VampÃ­ricas  #7),3.73,414,99,9,2002-11-01,Ediciones B,Spanish,Anne Rice,Horror
10746,43824,Vittorio the Vampire (New Tales of the Vampires  #2),3.52,292,685,36,1999-03-08,Knopf Publishing Group,English,Anne Rice,Horror
10747,43826,The Feast Of All Saints,3.85,640,86,5,1997-12-04,Arrow,English,Anne Rice,Fiction
10748,43828,The Unauthorized Anne Rice Companion,3.68,246,97,0,1996-05-01,Andrews and McMeel,English,George Beahm,blank
10749,43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),4.27,784,12022,648,1996-02-06,Ballantine Books,English,Sharon Kay Penman,Historical Fiction
10750,43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,3.83,208,71133,3741,1999-04-21,HarperOne,English,Robin S. Sharma,Self Help
10751,43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),3.83,241,781,93,2015-12-31,Harper Element,English,Robin S. Sharma,Self Help
10752,43884,Phantom (Sword of Truth  #10),3.99,587,38420,452,2006-07-18,Tor Books,English,Terry Goodkind,Fantasy
10753,43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),4.29,2480,4196,81,1998-11-15,Tor Books,English,Terry Goodkind,Fantasy
10754,43889,Wizard's First Rule (Sword of Truth  #1),4.13,836,204648,4986,2003-04-14,Tor Books,English,Terry Goodkind,Fantasy
10755,43893,Naked Empire (Sword of Truth  #8),3.81,736,44561,556,2004-06-01,Tor Books,English,Terry Goodkind,Fantasy
10756,43895,Legends 2 (Legends 1  Volume 2of3),3.88,379,623,20,1999-11-01,Tor Books,English,Robert Silverberg,Fantasy
10757,43899,Naked Empire (Sword of Truth  #8),3.81,685,171,6,2004-10-01,Voyager,English,Terry Goodkind,Fantasy
10758,43905,The Wood Boy / The Burning Man,3.63,144,363,13,2005-12-21,Dabel Brothers Publishing,English,Raymond E. Feist,Fantasy
10759,43910,The King's Buccaneer (Krondor's Sons  #2),4.02,465,131,6,1992-10-18,Doubleday,English,Raymond E. Feist,Fantasy
10760,43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),4.45,168,19895,114,2007-05-30,Marvel Comics Group,English,Raymond E. Feist,Fantasy
10761,43918,Magician (The Riftwar Saga  #1-2),4.32,568,73,7,1982-01-01,Doubleday Books,English,Raymond E. Feist,Fantasy
10762,43919,Faerie Tale,3.88,490,7908,349,1989-11-15,Voyager,English,Raymond E. Feist,Fantasy
10763,43924,Promise Me (Myron Bolitar  #8),3.99,504,21149,1138,2007-03-27,Dutton,English,Harlan Coben,Mystery
10764,43925,The Final Detail (Myron Bolitar  #6),4.02,344,157,16,2005-05-01,Orion,English,Harlan Coben,Mystery
10765,43926,The Innocent,3.96,503,21382,1229,2006-04-25,Dutton,English,Harlan Coben,Mystery
10766,43927,No Second Chance,4.08,452,22104,1237,2004-04-27,Dutton Books,English,Harlan Coben,Mystery
10767,43929,Darkest Fear (Myron Bolitar  #7),4.05,354,13462,583,2008-11-08,Dell,English,Harlan Coben,Mystery
10768,43930,Gone for Good,4.1,432,35722,1844,2003-03-04,Dell Publishing Company,English,Harlan Coben,Mystery
10769,43932,Drop Shot (Myron Bolitar  #2),3.94,341,20461,981,1996-02-05,Dell Publishing Company,English,Harlan Coben,Mystery
10770,43933,Tell No One,4.11,370,95220,4017,2009-08-25,Dell Publishing Company,English,Harlan Coben,Mystery
10771,43937,The Aeneid: A New Prose Translation,3.84,353,105,10,1991-08-06,Penguin Classics,English,Virgil,Classics
10772,43939,The Complete Odes and Epodes,4.0,200,40,3,2000-05-16,Oxford University Press,English,Horace,Poetry
10773,43940,Object Thinking,3.99,334,155,21,2019-07-23,Microsoft Press,English,David      West,Programming
10774,43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,3.97,375,92,4,1996-05-01,Headline Book Publishing,English,Garry Nelson,Football
10775,43958,Apologia Pro Vita Sua (A Defense of One's Life),4.12,336,894,52,2005-06-17,Dover Publications,English,John Henry Newman,Religion
10776,43959,Margherita Dolce Vita,3.71,208,1704,100,2006-11-01,Europa Editions,English,Stefano Benni,Fiction
10777,43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,3.76,272,110,11,2003-04-01,Sourcebooks,English,Raeleen D'Agostino Mautner,Italy
10778,43961,The Letters of Vita Sackville-West and Virginia Woolf,4.27,480,1133,37,2004-09-30,Cleis Press,English,Louise DeSalvo,Nonfiction
10779,43963,Vita,3.77,433,592,48,2006-09-19,St. Martins Press-3PL,English,Melania G. Mazzucco,Fiction
10780,43979,The Church in Emerging Culture: Five Perspectives,3.36,272,190,6,2003-10-19,Zondervan,English,Leonard Sweet,Theology
10781,43980,A History of the World in 10Â½  Chapters,3.89,320,10008,638,1990-11-27,Vintage,English,Julian Barnes,Fiction
10782,43988,Life Is a Caravanserai,3.71,270,89,8,2000-08-30,Middlesex University Press,English,Emine Sevgi Ãzdamar,Fiction
10783,43992,True Evil,4.09,512,13021,781,2006-12-12,Scribner Book Company,English,Greg Iles,Mystery
10784,43993,The Quiet Game (Penn Cage #1),4.2,580,21288,1418,2000-07-01,Coronet Books (GB),English,Greg Iles,Mystery
10785,43994,Trapped (Mississippi #2),4.0,434,320,19,2002-08-27,Signet,English,Greg Iles,Thriller
10786,43995,The Footprints of God,3.77,528,6179,516,2004-12-28,Pocket Star Books,English,Greg Iles,Fiction
10787,43996,Dead Sleep,4.05,452,8124,475,2002-07-02,Berkley Books,English,Greg Iles,Mystery
10788,44001,Small Island,3.95,441,21165,1145,2005-04-01,Picador USA,English,Andrea Levy,Fiction
10789,44002,Never Far From Nowhere,3.7,282,648,42,1996-08-08,Tinder Press,English,Andrea Levy,Fiction
10790,44011,Shield of Thunder (Troy  #2),4.36,480,7356,171,2006-09-01,Bantam Press,English,David Gemmell,Fantasy
10791,44012,Shield of Thunder (Troy  #2),4.36,512,102,16,2007-03-27,Ballantine Books,Aleut,David Gemmell,Fantasy
10792,44018,Historia de una Gaviota y del Gato Que le EnseÃ±Ã³ a Volar,4.14,128,9,1,2003-09-01,Arthur A. Levine Books,Spanish,Luis SepÃºlveda,Fiction
10793,44022,Full Circle: A South American Journey,3.77,192,56,9,1996-12-31,Lonely Planet,English,Luis SepÃºlveda,Travel
10794,44030,Looking East,4.55,124,83,8,2006-09-01,Phaidon Press,English,Steve McCurry,Photography
10795,44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,3.69,344,98,6,1997-11-01,Oxford University Press  USA,English,Stephanie McCurry,History
10796,44039,Borges and The Eternal Orangutans,3.81,135,567,80,2005-05-17,New Directions,English,Luis Fernando Verissimo,Fiction
10797,44045,A Universal History of Iniquity,3.97,128,3101,129,2004-07-27,Penguin Classics,English,Jorge Luis Borges,Fiction
10798,44046,Jorge Luis Borges,3.5,223,2,0,2000-02-25,Houghton Mifflin,Spanish,Nextext,blank
10799,44053,Odes to Common Things,4.39,152,1885,105,1994-05-01,Bulfinch,English,Pablo Neruda,Poetry
10800,44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,4.45,288,1018,66,1998-02-11,Harper Perennial,English,Pablo Neruda,Poetry
10801,44086,Maps for Lost Lovers,3.78,400,2127,277,2006-05-09,Vintage,English,Nadeem Aslam,Fiction
10802,44089,Phantom Pain,3.34,288,406,11,2004-05-15,Other Press (NY),English,Arnon Grunberg,Fiction
10803,44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,3.55,287,10,2,2004-07-08,Cambridge University Press,English,Matthew J. Gibney,Politics
10804,44101,Arkham Asylum: Living Hell,3.81,144,1709,88,2004-03-01,DC Comics,English,Dan Slott,Comics
10805,44128,Blackout (Kat Bronsky #2),3.96,672,572,36,2000-12-09,Pan Books,English,John J. Nance,Thriller
10806,44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,4.12,336,792,27,2006-01-15,US Green Building Council,English,Architecture For Humanity,Architecture
10807,44133,The Winter's Tale,3.7,279,18126,587,2007-03-01,Cambridge University Press,English,William Shakespeare,Classics
10808,44145,The Bar on the Seine,3.69,160,380,54,2006-12-26,Penguin Books,English,Georges Simenon,Mystery
10809,44146,Maigret in Holland,3.59,180,265,20,2003-06-16,Mariner Books,English,Georges Simenon,Mystery
10810,44147,The Man Who Watched Trains Go By,3.85,203,1392,86,2005-11-07,New York Review of Books,English,Georges Simenon,Fiction
10811,44148,Maigret and the Killer,3.86,168,471,29,2003-06-16,Mariner Books,English,Georges Simenon,Mystery
10812,44149,Lock 14,3.63,154,406,45,2006-07-25,Penguin Books,English,Georges Simenon,Mystery
10813,44151,The Madman of Bergerac,3.77,160,7,1,2003-12-04,Penguin Books Ltd,English,Georges Simenon,Mystery
10814,44153,Dirty Snow,3.93,244,1780,220,2003-08-31,NYRB Classics,English,Georges Simenon,Fiction
10815,44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,4.08,404,44,7,1994-04-15,Mariner Books,English,Patrick Marnham,Biography
10816,44157,Maigret Ã  New York (Maigret  #27),3.55,189,315,15,2002-12-04,Presses de La Cite,French,Georges Simenon,Mystery
10817,44158,The Engagement,3.75,135,494,67,2007-03-06,New York Review of Books,English,Georges Simenon,Fiction
10818,44160,Mon Ami Maigret,3.62,219,37,6,2003-04-23,Livre de Poche,French,Georges Simenon,Mystery
10819,44162,Maigret and the Headless Corpse,3.81,196,392,37,1985-06-26,Mariner Books,English,Georges Simenon,Mystery
10820,44164,Maigret Loses His Temper (Maigret  #61),3.83,144,370,26,2003-06-16,Mariner Books,English,Georges Simenon,Mystery
10821,44170,The Looking Glass Wars,3.93,364,37148,3142,2006-09-26,Dial Books,English,Frank Beddor,Fantasy
10822,44175,Rash,3.75,256,2994,459,2006-06-01,Simon  Schuster Books for Young Readers,English,Pete Hautman,Young Adult
10823,44176,Saints at the River,3.81,239,2967,335,2005-07-01,Picador USA,English,Ron Rash,Fiction
10824,44179,The World Made Straight,3.87,289,2143,254,2007-03-20,Picador USA,English,Ron Rash,Fiction
10825,44181,Eureka Mill,4.2,64,155,15,2001-09-01,Hub City Press,English,Ron Rash,Poetry
10826,44183,Chemistry and Other Stories,4.19,230,601,79,2000-09-05,St. Martins Press-3PL,English,Ron Rash,Short Stories
10827,44184,Monster,3.72,281,56171,5341,2019-03-05,Amistad,English,Walter Dean Myers,Young Adult
10828,44185,The Gospel of the Flying Spaghetti Monster,3.93,169,3248,341,2006-03-28,Villard,English,Bobby Henderson,Religion
10829,44186,The Monster at the End of this Book,4.44,32,114297,2565,2004-05-11,Golden Books,English,Jon Stone,Picture Books
10830,44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),4.24,280,10551,1205,2007-04-01,Disney Hyperion Books,English,Rick Riordan,Fantasy
10831,44188,Monster: The Autobiography of an L.A. Gang Member,3.97,400,4239,350,2004-06-29,Grove Press,English,Sanyika Shakur,Nonfiction
10832,44190,Monster Island (Monster Island  #1),3.6,282,9808,497,2006-03-24,Running Press Adult,English,David Wellington,Horror
10833,44208,The Frog King,3.6,226,10,1,1990-07-01,Walker & Company,English,Frank McConnell,blank
10834,44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,3.35,432,339,76,2003-12-30,Penguin,English,Brian Hall,Historical Fiction
10835,44217,D.B.,3.23,356,53,8,2005-07-12,Anchor Books,English,Elwood Reid,Fiction
10836,44224,Lincoln,4.21,354,5,0,2006-07-30,Acento Editorial,Spanish,Gore Vidal,Historical Fiction
10837,44225,Lincoln (Narratives of a Golden Age),4.21,736,29,4,1994-04-21,Abacus Books,English,Gore Vidal,Historical Fiction
10838,44229,The Silver Pigs (Marcus Didius Falco  #1),3.94,241,144,26,1991-02-13,Fawcett Books,English,Lindsey Davis,Historical Fiction
10839,44230,The Silver Pigs (Marcus Didius Falco  #1),3.94,329,8882,561,2006-10-03,Minotaur Books,English,Lindsey Davis,Historical Fiction
10840,44231,The Silver Pigs,3.94,2,5,0,2005-02-07,BBC Audiobooks,English,Lindsey Davis,Fiction
10841,44233,Judas Pig,4.27,345,63,9,2004-07-01,Do-Not Press,English,Horace  Silver,True Crime
10842,44236,The Civil War  Vol. 1: Fort Sumter to Perryville,4.42,856,9760,346,1986-11-12,Vintage,English,Shelby Foote,History
10843,44244,The Beleaguered City: The Vicksburg Campaign,4.22,368,271,25,2000-01-30,Modern Library,English,Shelby Foote,Civil War
10844,44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,4.44,304,1464,88,1994-06-28,Modern Library (NY),English,Shelby Foote,History
10845,44254,La telaraÃ±a de Carlota,4.17,224,225,38,2005-10-04,HarperCollins Espanol,Spanish,E.B. White,Classics
10846,44255,Toujours Provence,4.02,241,25092,432,1992-06-02,Vintage,English,Peter Mayle,Travel
10847,44269,The American Heritage New History of the Civil War,4.11,630,104,2,2001-10-01,MetroBooks (NY),English,Bruce Catton,History
10848,44284,The Confident Child,3.63,270,13,5,1997-01-01,W. W. Norton & Company,English,Terri Apter,Parenting
